cluster,forecast_date,day_name,alert_level,spike_probability,top_junction,risk_score,risk_tier,center_lat,center_lon
685,2024-04-14,Sun,🔴 CRITICAL,0.845,No Junction,3.31,🟡 MEDIUM,12.907256233333332,77.63538347619048
553,2024-04-14,Sun,🔴 CRITICAL,0.844,"BTP177 - Aurobindo Circle, ORR",5.73,🟠 HIGH,12.915287623684211,77.58582061315789
651,2024-04-14,Sun,🔴 CRITICAL,0.844,No Junction,2.01,🟡 MEDIUM,13.028475490909091,77.58624163636364
810,2024-04-14,Sun,🔴 CRITICAL,0.844,"BTP102 - BMTC Junction, KH Road",4.41,🟠 HIGH,12.9553719125,77.5919787
66,2024-04-14,Sun,🔴 CRITICAL,0.843,No Junction,4.97,🟠 HIGH,12.928986436,77.609384332
710,2024-04-14,Sun,🔴 CRITICAL,0.843,No Junction,2.75,🟡 MEDIUM,12.97253105625,77.51193140625
487,2024-04-14,Sun,🔴 CRITICAL,0.842,"BTP221 - 15th Cross, 24th Main, JP Nagar",5.07,🟠 HIGH,12.904784571428571,77.58568840000001
385,2024-04-14,Sun,🔴 CRITICAL,0.841,BTP082 - KR Market Junction,2.97,🟡 MEDIUM,12.96778754375,77.57728885
512,2024-04-14,Sun,🔴 CRITICAL,0.841,No Junction,4.83,🟠 HIGH,12.973249043243245,77.61099812702702
126,2024-04-14,Sun,🔴 CRITICAL,0.84,BTP010 - Rajajinagar Entrance,6.28,🟠 HIGH,12.982427547367813,77.56302792126392
409,2024-04-14,Sun,🔴 CRITICAL,0.84,No Junction,4.93,🟠 HIGH,12.91052491025641,77.62683390769232
435,2024-04-14,Sun,🔴 CRITICAL,0.84,No Junction,6.24,🟠 HIGH,12.940613014925374,77.52467731119404
33,2024-04-14,Sun,🔴 CRITICAL,0.839,No Junction,3.83,🟡 MEDIUM,13.008975970270267,77.75881793513513
425,2024-04-14,Sun,🔴 CRITICAL,0.839,No Junction,5.11,🟠 HIGH,13.049974378125,77.50769154375
577,2024-04-14,Sun,🔴 CRITICAL,0.839,No Junction,3.09,🟡 MEDIUM,12.869688935,77.65307677
668,2024-04-14,Sun,🔴 CRITICAL,0.839,No Junction,5.48,🟠 HIGH,12.883518666089724,77.75228890888165
269,2024-04-14,Sun,🔴 CRITICAL,0.838,No Junction,4.29,🟠 HIGH,12.958726382244873,77.6495459234375
664,2024-04-14,Sun,🔴 CRITICAL,0.838,No Junction,4.2,🟠 HIGH,12.89704347142857,77.63529947142858
229,2024-04-14,Sun,🔴 CRITICAL,0.837,No Junction,7.67,🔴 CRITICAL,13.121691096455224,77.6310843669776
638,2024-04-14,Sun,🔴 CRITICAL,0.836,No Junction,5.2,🟠 HIGH,12.918079902564102,77.67120747435898
372,2024-04-14,Sun,🔴 CRITICAL,0.835,No Junction,5.82,🟠 HIGH,13.022109736190476,77.53269273047619
463,2024-04-14,Sun,🔴 CRITICAL,0.835,No Junction,4.52,🟠 HIGH,12.887470221052633,77.73848478421053
109,2024-04-14,Sun,🔴 CRITICAL,0.834,"BTP001 - 10th Cross, Dr. Rajkumar Road",6.2,🟠 HIGH,13.004425265506963,77.55350434000145
240,2024-04-14,Sun,🔴 CRITICAL,0.834,No Junction,4.63,🟠 HIGH,12.941656385828262,77.56710424195849
803,2024-04-14,Sun,🔴 CRITICAL,0.834,No Junction,3.42,🟡 MEDIUM,13.003531325,77.66277133970588
107,2024-04-14,Sun,🔴 CRITICAL,0.833,No Junction,4.94,🟠 HIGH,12.99548367075929,77.61037216284329
356,2024-04-14,Sun,🔴 CRITICAL,0.833,BTP105 - Shivasankara Circle,4.83,🟠 HIGH,12.958190206896552,77.57201557586207
368,2024-04-14,Sun,🔴 CRITICAL,0.833,BTP082 - KR Market Junction,4.79,🟠 HIGH,12.965166612280704,77.57924389473685
104,2024-04-14,Sun,🔴 CRITICAL,0.832,"BTP159 - JP Nagar Metro, ORR",4.66,🟠 HIGH,12.906387542424245,77.57346725151515
506,2024-04-14,Sun,🔴 CRITICAL,0.832,No Junction,3.27,🟡 MEDIUM,12.91827467254902,77.65173850196079
108,2024-04-14,Sun,🔴 CRITICAL,0.831,No Junction,5.94,🟠 HIGH,12.97370688782435,77.62294989021956
231,2024-04-14,Sun,🔴 CRITICAL,0.831,No Junction,5.21,🟠 HIGH,13.002824412,77.526148756
318,2024-04-14,Sun,🔴 CRITICAL,0.831,No Junction,5.84,🟠 HIGH,13.071246031111112,77.63372564
484,2024-04-14,Sun,🔴 CRITICAL,0.831,No Junction,6.17,🟠 HIGH,12.956347076666669,77.73215914333333
622,2024-04-14,Sun,🔴 CRITICAL,0.831,BTP138 - Sarjapur Road Check Post,4.1,🟠 HIGH,12.92585681764706,77.6172136882353
285,2024-04-14,Sun,🔴 CRITICAL,0.83,No Junction,5.71,🟠 HIGH,12.989153827777775,77.50785188444445
582,2024-04-14,Sun,🔴 CRITICAL,0.83,BTP054 - Shivananda Circle,3.18,🟡 MEDIUM,12.987445758333337,77.57847541666666
657,2024-04-14,Sun,🔴 CRITICAL,0.83,BTP071 - Prasanna Junction,3.97,🟡 MEDIUM,12.975534625051155,77.55396421071069
761,2024-04-14,Sun,🔴 CRITICAL,0.83,No Junction,2.93,🟡 MEDIUM,13.019375384210528,77.70854604736842
82,2024-04-14,Sun,🔴 CRITICAL,0.829,"BTP210 - 50th cross, 12th Main , Rajajinagar",6.13,🟠 HIGH,12.986188012926828,77.55597750439024
183,2024-04-14,Sun,🔴 CRITICAL,0.829,No Junction,6.43,🟠 HIGH,12.990117613751991,77.5036200704
501,2024-04-14,Sun,🔴 CRITICAL,0.829,No Junction,6.1,🟠 HIGH,13.061203175,77.58728833181819
278,2024-04-14,Sun,🔴 CRITICAL,0.828,"BTP186 - 9th Cross, 4th Main, Jayanagar",2.84,🟡 MEDIUM,12.940907666666666,77.58403085333333
570,2024-04-14,Sun,🔴 CRITICAL,0.828,No Junction,4.08,🟠 HIGH,12.955709243478262,77.72089669130435
738,2024-04-14,Sun,🔴 CRITICAL,0.828,No Junction,1.34,🟢 LOW,12.991006266666666,77.5723879
812,2024-04-14,Sun,🔴 CRITICAL,0.827,No Junction,4.05,🟠 HIGH,12.98848795882353,77.6027898764706
49,2024-04-14,Sun,🔴 CRITICAL,0.826,No Junction,6.51,🟠 HIGH,12.912314260167,77.6257646301793
113,2024-04-14,Sun,🔴 CRITICAL,0.826,"BTP197 - 9th Cross, 24th Main, JP Nagar",6.39,🟠 HIGH,12.912285567272727,77.58571622545455
766,2024-04-14,Sun,🔴 CRITICAL,0.826,No Junction,1.84,🟢 LOW,12.895000638525133,77.63601533016815
720,2024-04-14,Sun,🔴 CRITICAL,0.825,No Junction,2.18,🟡 MEDIUM,12.9117472375,77.6822276625
751,2024-04-14,Sun,🔴 CRITICAL,0.825,"BTP197 - 9th Cross, 24th Main, JP Nagar",4.6,🟠 HIGH,12.913456072222225,77.58581016666668
148,2024-04-14,Sun,🔴 CRITICAL,0.824,No Junction,4.92,🟠 HIGH,13.071650441964286,77.59316342410715
627,2024-04-14,Sun,🔴 CRITICAL,0.824,No Junction,3.13,🟡 MEDIUM,13.0474571,77.57227269565217
725,2024-04-14,Sun,🔴 CRITICAL,0.824,No Junction,2.32,🟡 MEDIUM,13.009253923076924,77.57118682307693
776,2024-04-14,Sun,🔴 CRITICAL,0.824,No Junction,3.57,🟡 MEDIUM,12.985605492618046,77.52672813176471
532,2024-04-14,Sun,🔴 CRITICAL,0.823,No Junction,5.65,🟠 HIGH,12.947943583783784,77.53456858108107
804,2024-04-14,Sun,🔴 CRITICAL,0.822,No Junction,3.71,🟡 MEDIUM,12.906715744444444,77.63313833703704
841,2024-04-14,Sun,🔴 CRITICAL,0.822,"BTP024 - NPS, Vijayanagar",2.49,🟡 MEDIUM,12.984414388888888,77.5485788111111
97,2024-04-14,Sun,🔴 CRITICAL,0.82,No Junction,3.74,🟡 MEDIUM,12.89383759375,77.56780152708333
223,2024-04-14,Sun,🔴 CRITICAL,0.82,No Junction,4.63,🟠 HIGH,12.985447194130844,77.47989199666667
237,2024-04-14,Sun,🔴 CRITICAL,0.82,No Junction,4.63,🟠 HIGH,12.889861381705275,77.63975277591848
424,2024-04-14,Sun,🔴 CRITICAL,0.82,BTP085 - Briyand Circle,5.59,🟠 HIGH,12.96806131724138,77.57022611724138
806,2024-04-14,Sun,🔴 CRITICAL,0.82,BTP134 - Mico Bande,2.97,🟡 MEDIUM,12.94480508125,77.60277364375
578,2024-04-14,Sun,🔴 CRITICAL,0.819,No Junction,5.77,🟠 HIGH,13.046329612903223,77.5225468516129
633,2024-04-14,Sun,🔴 CRITICAL,0.819,No Junction,6.56,🟠 HIGH,12.942322563636363,77.54839966969696
771,2024-04-14,Sun,🔴 CRITICAL,0.819,"BTP177 - Aurobindo Circle, ORR",3.27,🟡 MEDIUM,12.916319726666666,77.58576674666666
43,2024-04-14,Sun,🔴 CRITICAL,0.818,"BTP123 - 10th Cross, Wilson Garden",5.75,🟠 HIGH,12.945130367202363,77.59502675297794
827,2024-04-14,Sun,🔴 CRITICAL,0.818,BTP136 - Hosur-Tavarkere Road Junction,2.84,🟡 MEDIUM,12.936923506666666,77.61086733333333
267,2024-04-14,Sun,🔴 CRITICAL,0.817,No Junction,3.73,🟡 MEDIUM,13.016211396153846,77.54988223653847
530,2024-04-14,Sun,🔴 CRITICAL,0.817,No Junction,4.81,🟠 HIGH,12.875888883375849,77.54404424067278
537,2024-04-14,Sun,🔴 CRITICAL,0.817,No Junction,5.32,🟠 HIGH,12.96796774101544,77.70158557564834
745,2024-04-14,Sun,🔴 CRITICAL,0.817,BTP052 - CID Carlton House Junction,4.59,🟠 HIGH,12.981644458620693,77.58832163793103
213,2024-04-14,Sun,🔴 CRITICAL,0.816,"BTP015 - Suguna Hospital, Dr. Rajkumar Road",5.56,🟠 HIGH,12.988687368421052,77.55897524736842
312,2024-04-14,Sun,🔴 CRITICAL,0.815,BTP010 - Rajajinagar Entrance,5.99,🟠 HIGH,12.984522432489452,77.5601040308017
110,2024-04-14,Sun,🔴 CRITICAL,0.814,BTP061 - Bhashyam Circle,5.82,🟠 HIGH,12.985457500974029,77.553642049362
103,2024-04-14,Sun,🔴 CRITICAL,0.813,No Junction,5.2,🟠 HIGH,12.98379766386456,77.52902860134954
130,2024-04-14,Sun,🔴 CRITICAL,0.813,No Junction,4.55,🟠 HIGH,13.083623576666668,77.63701835666667
135,2024-04-14,Sun,🔴 CRITICAL,0.813,No Junction,5.66,🟠 HIGH,13.045399838842975,77.50714708677687
74,2024-04-14,Sun,🔴 CRITICAL,0.812,BTP121 - KH Circle,4.86,🟠 HIGH,12.952391214285711,77.59075175357142
731,2024-04-14,Sun,🔴 CRITICAL,0.812,BTP187 - South End Circle,2.84,🟡 MEDIUM,12.93785432,77.5840041
116,2024-04-14,Sun,🔴 CRITICAL,0.811,No Junction,4.89,🟠 HIGH,12.99932354611457,77.68761998732943
854,2024-04-14,Sun,🔴 CRITICAL,0.811,No Junction,2.45,🟡 MEDIUM,13.057668328571427,77.54645574285715
94,2024-04-14,Sun,🔴 CRITICAL,0.81,No Junction,6.52,🟠 HIGH,12.916981454597815,77.67296045357143
170,2024-04-14,Sun,🔴 CRITICAL,0.81,BTP020 - Hosahalli Metro Station,6.04,🟠 HIGH,12.970688067572816,77.54634828563107
266,2024-04-14,Sun,🔴 CRITICAL,0.81,BTP212 - Minto Junction,4.19,🟠 HIGH,12.960659547368422,77.57175116842105
383,2024-04-14,Sun,🔴 CRITICAL,0.81,No Junction,2.44,🟡 MEDIUM,12.992584454545456,77.65997386363637
412,2024-04-14,Sun,🔴 CRITICAL,0.809,No Junction,5.85,🟠 HIGH,13.041859576288658,77.51450660515464
572,2024-04-14,Sun,🔴 CRITICAL,0.808,No Junction,5.24,🟠 HIGH,13.039558127868853,77.58961711639344
90,2024-04-14,Sun,🔴 CRITICAL,0.807,BTP219 - Canara Bank Junction,6.07,🟠 HIGH,12.931803707861636,77.58376744622642
355,2024-04-14,Sun,🔴 CRITICAL,0.807,No Junction,4.71,🟠 HIGH,12.924224439690043,77.67324754761977
737,2024-04-14,Sun,🔴 CRITICAL,0.807,No Junction,2.62,🟡 MEDIUM,12.887303666666666,77.56148223333334
847,2024-04-14,Sun,🔴 CRITICAL,0.807,No Junction,2.84,🟡 MEDIUM,13.05988271117162,77.50686539052279
551,2024-04-14,Sun,🔴 CRITICAL,0.806,No Junction,3.21,🟡 MEDIUM,12.978880297222222,77.58246111666666
611,2024-04-14,Sun,🔴 CRITICAL,0.806,No Junction,3.06,🟡 MEDIUM,13.026166006896553,77.58556880344828
849,2024-04-14,Sun,🔴 CRITICAL,0.806,"BTP025 - Puttamma Choultry, Nagarbhavi",2.84,🟡 MEDIUM,12.980077753333337,77.53829091333334
14,2024-04-14,Sun,🔴 CRITICAL,0.805,No Junction,6.24,🟠 HIGH,12.969737573720368,77.64021717511851
87,2024-04-14,Sun,🔴 CRITICAL,0.805,No Junction,3.56,🟡 MEDIUM,13.045445732145032,77.5218383371504
474,2024-04-14,Sun,🔴 CRITICAL,0.805,BTP032 - Windsor Circle,6.11,🟠 HIGH,12.997065541666666,77.58372536388889
821,2024-04-14,Sun,🔴 CRITICAL,0.805,No Junction,2.55,🟡 MEDIUM,13.02000461,77.538165675
301,2024-04-14,Sun,🔴 CRITICAL,0.804,"BTP191 - 40th Cross, 4th Main, Jayanagar",4.97,🟠 HIGH,12.919939396666669,77.58075173
573,2024-04-14,Sun,🔴 CRITICAL,0.804,No Junction,2.64,🟡 MEDIUM,12.967623569230769,77.54501240769231
842,2024-04-14,Sun,🔴 CRITICAL,0.804,BTP057 - Anand Rao Junction,2.34,🟡 MEDIUM,12.982147886666668,77.57460652
861,2024-04-14,Sun,🔴 CRITICAL,0.804,No Junction,2.89,🟡 MEDIUM,13.021727433333332,77.64034482777778
146,2024-04-14,Sun,🔴 CRITICAL,0.803,No Junction,6.65,🟠 HIGH,12.960960662168144,77.51170086725664
353,2024-04-14,Sun,🔴 CRITICAL,0.803,BTP054 - Shivananda Circle,5.27,🟠 HIGH,12.987417077272728,77.58258061363637
598,2024-04-14,Sun,🔴 CRITICAL,0.803,No Junction,2.8,🟡 MEDIUM,13.022362424137931,77.63965670689656
782,2024-04-14,Sun,🔴 CRITICAL,0.803,No Junction,3.15,🟡 MEDIUM,12.90427098,77.67601655333333
154,2024-04-14,Sun,🔴 CRITICAL,0.802,No Junction,4.31,🟠 HIGH,13.0585253,77.4664227457143
494,2024-04-14,Sun,🔴 CRITICAL,0.802,No Junction,5.9,🟠 HIGH,12.835577066666666,77.67917261794871
569,2024-04-14,Sun,🔴 CRITICAL,0.802,No Junction,5.63,🟠 HIGH,12.938090695918367,77.74675863265306
722,2024-04-14,Sun,🔴 CRITICAL,0.802,No Junction,4.69,🟠 HIGH,12.924328745,77.60937511
739,2024-04-14,Sun,🔴 CRITICAL,0.802,"BTP197 - 9th Cross, 24th Main, JP Nagar",5.14,🟠 HIGH,12.910921684,77.587576072
817,2024-04-14,Sun,🔴 CRITICAL,0.802,No Junction,3.5,🟡 MEDIUM,12.941509052941177,77.74707978823528
163,2024-04-14,Sun,🔴 CRITICAL,0.801,No Junction,4.63,🟠 HIGH,12.999532946808513,77.48871673404255
544,2024-04-14,Sun,🔴 CRITICAL,0.801,No Junction,3.24,🟡 MEDIUM,13.0478144,77.57818283913043
235,2024-04-14,Sun,🔴 CRITICAL,0.8,No Junction,3.65,🟡 MEDIUM,12.877112234210523,77.64699552631579
187,2024-04-14,Sun,🟠 HIGH,0.799,No Junction,5.65,🟠 HIGH,12.925573835135136,77.63350005225224
195,2024-04-14,Sun,🟠 HIGH,0.799,BTP041 - Gopal Gowda Circle,7.19,🔴 CRITICAL,12.97684080888031,77.58908344362933
281,2024-04-14,Sun,🟠 HIGH,0.799,No Junction,5.61,🟠 HIGH,12.98624098181818,77.73363660151516
327,2024-04-14,Sun,🟠 HIGH,0.799,No Junction,6.73,🟠 HIGH,13.04002144208633,77.51859118093526
422,2024-04-14,Sun,🟠 HIGH,0.799,No Junction,4.43,🟠 HIGH,12.96974688594019,77.74991943342324
564,2024-04-14,Sun,🟠 HIGH,0.799,"BTP026 - 1st Block Junction, Rajajinagar",4.61,🟠 HIGH,13.00235672173913,77.54967226521738
660,2024-04-14,Sun,🟠 HIGH,0.799,No Junction,3.78,🟡 MEDIUM,12.92110340526316,77.73637175789474
663,2024-04-14,Sun,🟠 HIGH,0.799,No Junction,4.22,🟠 HIGH,12.931724679411763,77.68477730000001
825,2024-04-14,Sun,🟠 HIGH,0.799,No Junction,1.89,🟢 LOW,12.981943692797774,77.53259028279317
52,2024-04-14,Sun,🟠 HIGH,0.798,No Junction,5.98,🟠 HIGH,12.90360982650767,77.70419515048037
336,2024-04-14,Sun,🟠 HIGH,0.798,No Junction,3.98,🟡 MEDIUM,13.02695578148148,77.54394551481481
583,2024-04-14,Sun,🟠 HIGH,0.798,BTP222 - Delmia Circle,5.32,🟠 HIGH,12.90632557878788,77.5908444090909
729,2024-04-14,Sun,🟠 HIGH,0.798,"BTP177 - Aurobindo Circle, ORR",4.58,🟠 HIGH,12.9170235,77.58587216
323,2024-04-14,Sun,🟠 HIGH,0.797,No Junction,6.92,🟠 HIGH,12.840662598172491,77.67678090771253
538,2024-04-14,Sun,🟠 HIGH,0.797,"BTP163 - 16th Main Road, BTM Layout",6.37,🟠 HIGH,12.92004863220339,77.61039011016949
362,2024-04-14,Sun,🟠 HIGH,0.796,"BTP093 - Toll Gate, Mysore Road",5.52,🟠 HIGH,12.957375813333334,77.5522327
755,2024-04-14,Sun,🟠 HIGH,0.796,No Junction,3.62,🟡 MEDIUM,12.985457711764706,77.70812841764706
732,2024-04-14,Sun,🟠 HIGH,0.795,No Junction,4.45,🟠 HIGH,12.94867466,77.535840735
99,2024-04-14,Sun,🟠 HIGH,0.794,BTP192 - Urvashi Theater,5.7,🟠 HIGH,12.957953450406505,77.58635383008131
261,2024-04-14,Sun,🟠 HIGH,0.793,No Junction,2.55,🟡 MEDIUM,13.019089721675112,77.53988271616306
156,2024-04-14,Sun,🟠 HIGH,0.792,No Junction,5.39,🟠 HIGH,13.0569585689441,77.54719464099378
241,2024-04-14,Sun,🟠 HIGH,0.791,No Junction,5.24,🟠 HIGH,13.05991367086316,77.57666217981725
607,2024-04-14,Sun,🟠 HIGH,0.791,"BTP011 - RR Kalyana Mantapa, Dr. Rajkumar Road",5.55,🟠 HIGH,12.994442952941176,77.55538974117647
147,2024-04-14,Sun,🟠 HIGH,0.79,No Junction,3.35,🟡 MEDIUM,12.895195206493506,77.67585058961039
260,2024-04-14,Sun,🟠 HIGH,0.79,No Junction,5.88,🟠 HIGH,12.96429204247312,77.55095726612903
608,2024-04-14,Sun,🟠 HIGH,0.79,No Junction,4.34,🟠 HIGH,13.043540391048865,77.59045372631992
316,2024-04-14,Sun,🟠 HIGH,0.788,No Junction,5.19,🟠 HIGH,12.958838230984824,77.65983038272724
123,2024-04-14,Sun,🟠 HIGH,0.786,No Junction,6.38,🟠 HIGH,12.930916523224044,77.60661613442622
672,2024-04-14,Sun,🟠 HIGH,0.786,"BTP204 - ESI Hospital, Rajajinagar",3.06,🟡 MEDIUM,12.991555995454544,77.55448833181818
169,2024-04-14,Sun,🟠 HIGH,0.785,No Junction,5.33,🟠 HIGH,12.96883192962963,77.5680650962963
207,2024-04-14,Sun,🟠 HIGH,0.784,No Junction,5.51,🟠 HIGH,12.888452204557662,77.56261223281517
287,2024-04-14,Sun,🟠 HIGH,0.784,BTP135 - UCO Bank Junction,7.5,🔴 CRITICAL,12.934314786734694,77.61256878775511
498,2024-04-14,Sun,🟠 HIGH,0.784,No Junction,2.47,🟡 MEDIUM,12.95617892631579,77.71124394736842
704,2024-04-14,Sun,🟠 HIGH,0.784,No Junction,5.65,🟠 HIGH,12.919265020922484,77.54216757014417
851,2024-04-14,Sun,🟠 HIGH,0.784,"BTP099 - Cash Pharmacy, Residency Road",4.7,🟠 HIGH,12.969378025,77.60244521875
174,2024-04-14,Sun,🟠 HIGH,0.783,No Junction,3.97,🟡 MEDIUM,12.937990360865296,77.55727810621772
767,2024-04-14,Sun,🟠 HIGH,0.783,No Junction,5.9,🟠 HIGH,13.072191246153846,77.63373878076924
7,2024-04-14,Sun,🟠 HIGH,0.781,No Junction,6.79,🟠 HIGH,12.994618270388347,77.61544200728156
273,2024-04-14,Sun,🟠 HIGH,0.781,No Junction,4.93,🟠 HIGH,13.028329414863954,77.5618905944639
291,2024-04-14,Sun,🟠 HIGH,0.781,No Junction,6.93,🟠 HIGH,13.000025776996198,77.61105894676807
343,2024-04-14,Sun,🟠 HIGH,0.781,"BTP148 - 17th Main, Doopanahalli Bus Stop",7.77,🔴 CRITICAL,12.963574302401838,77.6415412276157
450,2024-04-14,Sun,🟠 HIGH,0.781,No Junction,5.38,🟠 HIGH,12.938455397619046,77.53351792142857
565,2024-04-14,Sun,🟠 HIGH,0.781,"BTP001 - 10th Cross, Dr. Rajkumar Road",3.99,🟡 MEDIUM,13.002395395,77.553300315
623,2024-04-14,Sun,🟠 HIGH,0.781,No Junction,5.0,🟠 HIGH,12.998542560526316,77.68842738684211
34,2024-04-14,Sun,🟠 HIGH,0.78,No Junction,5.13,🟠 HIGH,13.006745127621748,77.5705538788199
132,2024-04-14,Sun,🟠 HIGH,0.78,No Junction,5.84,🟠 HIGH,12.931958697024838,77.51565213561999
332,2024-04-14,Sun,🟠 HIGH,0.779,No Junction,5.08,🟠 HIGH,12.989618783969464,77.6018712610687
65,2024-04-14,Sun,🟠 HIGH,0.778,No Junction,2.86,🟡 MEDIUM,12.917108836956524,77.50016855217392
617,2024-04-14,Sun,🟠 HIGH,0.777,No Junction,5.17,🟠 HIGH,12.931209207317076,77.69505714634147
640,2024-04-14,Sun,🟠 HIGH,0.777,No Junction,3.63,🟡 MEDIUM,12.9860547,77.48802243157894
718,2024-04-14,Sun,🟠 HIGH,0.776,BTP193 - Vasavi Circle,3.9,🟡 MEDIUM,12.949204339583334,77.57686265208334
92,2024-04-14,Sun,🟠 HIGH,0.775,No Junction,7.61,🔴 CRITICAL,13.191256831315508,77.64623337951872
186,2024-04-14,Sun,🟠 HIGH,0.775,No Junction,5.65,🟠 HIGH,13.072372510362694,77.59107586424871
197,2024-04-14,Sun,🟠 HIGH,0.775,No Junction,4.25,🟠 HIGH,12.997307161363636,77.5684300118182
208,2024-04-14,Sun,🟠 HIGH,0.775,No Junction,6.56,🟠 HIGH,12.971741106618076,77.6581009087947
411,2024-04-14,Sun,🟠 HIGH,0.775,No Junction,6.05,🟠 HIGH,12.840881372,77.650293012
628,2024-04-14,Sun,🟠 HIGH,0.775,BTP136 - Hosur-Tavarkere Road Junction,6.19,🟠 HIGH,12.935502314285715,77.60759420857143
138,2024-04-14,Sun,🟠 HIGH,0.774,"BTP168 - MSR Building, JC Road",6.65,🟠 HIGH,12.961146992045457,77.58385787045455
315,2024-04-14,Sun,🟠 HIGH,0.774,BTP108 - Tagore Park Junction,5.17,🟠 HIGH,12.944024997979795,77.5731014469697
507,2024-04-14,Sun,🟠 HIGH,0.774,No Junction,4.45,🟠 HIGH,13.01880442,77.59222896
77,2024-04-14,Sun,🟠 HIGH,0.773,BTP208 - Havanur Circle,7.37,🔴 CRITICAL,12.988080997306009,77.53757522537241
203,2024-04-14,Sun,🟠 HIGH,0.773,No Junction,4.36,🟠 HIGH,12.875462515,77.67053351
830,2024-04-14,Sun,🟠 HIGH,0.773,No Junction,1.84,🟢 LOW,12.987782753333333,77.60198943333333
5,2024-04-14,Sun,🟠 HIGH,0.772,No Junction,3.18,🟡 MEDIUM,12.976149914754098,77.59942931311475
215,2024-04-14,Sun,🟠 HIGH,0.772,"BTP117 - 9th Cross, Kanakapura Road",5.52,🟠 HIGH,12.910607272727272,77.57346331636363
541,2024-04-14,Sun,🟠 HIGH,0.772,No Junction,4.36,🟠 HIGH,12.915458739999998,77.69866942799999
118,2024-04-14,Sun,🟠 HIGH,0.77,BTP192 - Urvashi Theater,6.29,🟠 HIGH,12.955038028198434,77.58559493028721
202,2024-04-14,Sun,🟠 HIGH,0.77,No Junction,5.02,🟠 HIGH,12.93153294888889,77.59254762666666
364,2024-04-14,Sun,🟠 HIGH,0.77,No Junction,7.49,🔴 CRITICAL,12.970565333695072,77.64663244968831
445,2024-04-14,Sun,🟠 HIGH,0.77,No Junction,5.84,🟠 HIGH,12.981004637500002,77.63054816500001
495,2024-04-14,Sun,🟠 HIGH,0.77,BTP214 - 5th Main Chamrajpet  Junction,5.48,🟠 HIGH,12.976153062000002,77.53126286599999
139,2024-04-14,Sun,🟠 HIGH,0.769,No Junction,5.52,🟠 HIGH,13.00686193796296,77.57876430648147
199,2024-04-14,Sun,🟠 HIGH,0.769,No Junction,6.64,🟠 HIGH,13.050007488840262,77.59311085536105
31,2024-04-14,Sun,🟠 HIGH,0.768,No Junction,6.31,🟠 HIGH,12.911669374934036,77.63810695580474
106,2024-04-14,Sun,🟠 HIGH,0.768,No Junction,5.27,🟠 HIGH,12.97301893116612,77.62011771934075
593,2024-04-14,Sun,🟠 HIGH,0.768,No Junction,4.98,🟠 HIGH,12.988345284285714,77.57227683142857
840,2024-04-14,Sun,🟠 HIGH,0.767,"BTP221 - 15th Cross, 24th Main, JP Nagar",5.14,🟠 HIGH,12.90555628,77.58564196666666
276,2024-04-14,Sun,🟠 HIGH,0.766,No Junction,3.44,🟡 MEDIUM,12.998391243243242,77.58188990000001
866,2024-04-14,Sun,🟠 HIGH,0.766,No Junction,3.64,🟡 MEDIUM,13.014216673333332,77.55395286
206,2024-04-14,Sun,🟠 HIGH,0.764,No Junction,4.44,🟠 HIGH,12.943299788235294,77.74977441764706
575,2024-04-14,Sun,🟠 HIGH,0.764,BTP063 - Siddalingaiah Circle,4.79,🟠 HIGH,12.971164808474576,77.59280167118645
706,2024-04-14,Sun,🟠 HIGH,0.764,BTP128 - Gorappanapalya Junction,4.53,🟠 HIGH,12.920926539130434,77.60078900869566
86,2024-04-14,Sun,🟠 HIGH,0.763,No Junction,7.47,🔴 CRITICAL,12.906535253380037,77.62995046068207
461,2024-04-14,Sun,🟠 HIGH,0.763,BTP047 - Vidhan Soudha Metro Station,5.32,🟠 HIGH,12.979630614814814,77.59134273333332
363,2024-04-14,Sun,🟠 HIGH,0.762,No Junction,5.96,🟠 HIGH,13.068664273684211,77.53008366842106
614,2024-04-14,Sun,🟠 HIGH,0.762,"BTP226 - 33rd Cross, 11th Main, Jayanagar",5.38,🟠 HIGH,12.924732176190476,77.58591395238095
631,2024-04-14,Sun,🟠 HIGH,0.762,BTP074 - Leprosy Hospital Junction,3.32,🟡 MEDIUM,12.974837415384616,77.56172770769231
673,2024-04-14,Sun,🟠 HIGH,0.762,"BTP093 - Toll Gate, Mysore Road",4.74,🟠 HIGH,12.960983375,77.55094744642858
730,2024-04-14,Sun,🟠 HIGH,0.762,No Junction,3.36,🟡 MEDIUM,12.894629033549696,77.63772934192016
144,2024-04-14,Sun,🟠 HIGH,0.761,No Junction,5.67,🟠 HIGH,12.913684859599332,77.60647384641068
801,2024-04-14,Sun,🟠 HIGH,0.761,No Junction,3.82,🟡 MEDIUM,13.010469422727272,77.54339430454546
122,2024-04-14,Sun,🟠 HIGH,0.76,BTP020 - Hosahalli Metro Station,3.73,🟡 MEDIUM,12.973546553571428,77.54168643928571
667,2024-04-14,Sun,🟠 HIGH,0.76,No Junction,6.22,🟠 HIGH,12.92488553137255,77.69485499019608
791,2024-04-14,Sun,🟠 HIGH,0.76,BTP222 - Delmia Circle,3.95,🟡 MEDIUM,12.9062120375,77.59323126875
466,2024-04-14,Sun,🟠 HIGH,0.759,"BTP186 - 9th Cross, 4th Main, Jayanagar",4.82,🟠 HIGH,12.938437939979208,77.5799661936027
